id	filename	md5	size	state
e9756382-11dd-4218-a76f-29609fd85e19	e9756382-11dd-4218-a76f-29609fd85e19/c2d0d36b-83b0-4a2b-a5d7-6567bf5aa557.rna_seq.augmented_star_gene_counts.tsv	b3d1cd26f9ece99638ccbd86317b3d7e	4247866	validated
ed10b8f7-46a7-45b2-98e0-966b485d3dac	ed10b8f7-46a7-45b2-98e0-966b485d3dac/b35a4a43-866d-4781-a4a8-9e2e728202ba.rna_seq.augmented_star_gene_counts.tsv	0b9ffa454ffc0fdec14d99fb3e2b5818	4236523	validated
ed72b0fe-a8b5-4ef1-878b-a67f1bfa8aa4	ed72b0fe-a8b5-4ef1-878b-a67f1bfa8aa4/f8877925-49e4-420e-8bd8-cac3a47b67d1.rna_seq.augmented_star_gene_counts.tsv	81bb1cc43a28448132edc0878658e4b2	4229255	validated
ee61c0af-a3c7-440d-998d-1e895853aa70	ee61c0af-a3c7-440d-998d-1e895853aa70/35c6ff25-753c-4ebe-bbe7-2e7105d052e8.rna_seq.augmented_star_gene_counts.tsv	0d4b0d5998f1576ae3a80cb1ff8e2929	4225320	validated
ee83417e-c740-4600-9461-a837aec99a47	ee83417e-c740-4600-9461-a837aec99a47/6a2c6371-d8c6-4ca0-9a25-da16ed281d60.rna_seq.augmented_star_gene_counts.tsv	c0aa99679243f79c402285fcc64691ab	4228651	validated
eec07dba-842e-4f12-b78b-b94b5718964a	eec07dba-842e-4f12-b78b-b94b5718964a/bbba6e8b-9e37-45e0-b663-f81631e76828.rna_seq.augmented_star_gene_counts.tsv	8e1a4def49ecfa99582bfdece93009b3	4248956	validated
efdfc201-4aa3-49cb-ae6b-e5746bb7244e	efdfc201-4aa3-49cb-ae6b-e5746bb7244e/57f2cc66-9163-4e07-93f8-d5a2158e7125.rna_seq.augmented_star_gene_counts.tsv	5f80cb966b29c45242736132260aa5ec	4250741	validated
f0bf8174-6862-4ef6-963e-b06a8df88c1d	f0bf8174-6862-4ef6-963e-b06a8df88c1d/e2ac493b-9157-4756-8949-edf4b7f334cd.rna_seq.augmented_star_gene_counts.tsv	9acdcdb96ae9b661088f4406db6b9381	4236127	validated
f1c96d98-c614-4a8e-8035-bb3bd0f665f6	f1c96d98-c614-4a8e-8035-bb3bd0f665f6/be9a8b34-4ecb-4542-8d30-4d5019fd1903.rna_seq.augmented_star_gene_counts.tsv	fe5bc93f54a2de79cbafa12cab92431c	4252719	validated
f30a50c6-41a7-4cc5-b6c1-40a7e5d2fa73	f30a50c6-41a7-4cc5-b6c1-40a7e5d2fa73/c3b46d4b-4d9f-4d2d-bbca-c0dbd6901e56.rna_seq.augmented_star_gene_counts.tsv	66e08716aa32f0a1e82c875b11537613	4209208	validated
f3cd8df4-ed49-4083-9629-e16f90993ea2	f3cd8df4-ed49-4083-9629-e16f90993ea2/3ca8899d-3ed3-478b-a70c-919f68969d81.rna_seq.augmented_star_gene_counts.tsv	f08da4b06fe224d74337fa75b5d7cf46	4240290	validated
f40fb5dc-5ceb-4474-91cb-5d9d73478f86	f40fb5dc-5ceb-4474-91cb-5d9d73478f86/718de66e-06d2-4c2c-8b2d-e40087c4340c.rna_seq.augmented_star_gene_counts.tsv	246c0cbe35952965ff081711c284e2f3	4239502	validated
f49a4212-5c4a-4c46-aba5-2d586e100070	f49a4212-5c4a-4c46-aba5-2d586e100070/364e9fa9-3e1f-47cc-959a-1a2b3061c5d4.rna_seq.augmented_star_gene_counts.tsv	3adcda9ee70931f8b843453e965e04ac	4230254	validated
f5cb8623-1932-48a9-b2d3-e769b76a6f9a	f5cb8623-1932-48a9-b2d3-e769b76a6f9a/7cebd572-2edd-4351-b59e-fb4417a46b9c.rna_seq.augmented_star_gene_counts.tsv	700a9e3cd2920e92bad6e6df6ffc5704	4210679	validated
f60d9aed-560f-4325-8423-b0ed5c7e7fcc	f60d9aed-560f-4325-8423-b0ed5c7e7fcc/004589d9-7eb6-46cb-b822-20cd1939aa7e.rna_seq.augmented_star_gene_counts.tsv	b73439fb7f351ebe5aafb8891f2ff9e5	4240382	validated
f71c6fd6-ff3c-402f-8458-7b536ba441a5	f71c6fd6-ff3c-402f-8458-7b536ba441a5/12305e97-f72f-4de7-9735-4cdbecb60296.rna_seq.augmented_star_gene_counts.tsv	285531629fa2f248cacfb7d6e1c5e2e6	4189356	validated
f79900ab-458d-4189-9544-70269dd3be82	f79900ab-458d-4189-9544-70269dd3be82/d4cdfd13-829c-4f29-984b-5a8897437e3e.rna_seq.augmented_star_gene_counts.tsv	d14bca32e4fe766f1661e5f073715742	4241119	validated
f7a5f579-285d-4b00-a557-127fae791e35	f7a5f579-285d-4b00-a557-127fae791e35/9ca1da07-df79-4bbf-be81-0ef9de95ab0c.rna_seq.augmented_star_gene_counts.tsv	ff1d13f27b74c07745a2f418cd1f61d9	4249602	validated
fc2da737-fbd3-49b5-9cb6-077044119d0c	fc2da737-fbd3-49b5-9cb6-077044119d0c/df16e2f1-59a7-444d-9eab-c8d3b23b080d.rna_seq.augmented_star_gene_counts.tsv	5ed0ec875532d34d182f9cf26e7ddfc8	4254535	validated
fc4734b5-f091-41f1-87db-2bd89752c943	fc4734b5-f091-41f1-87db-2bd89752c943/3af1ff76-660f-4dff-822d-cbc90999d3ff.rna_seq.augmented_star_gene_counts.tsv	6716f32cde5f6e31f39e04f03ee5c392	4224979	validated
fe048b7b-8589-4691-8343-b18953b47fd1	fe048b7b-8589-4691-8343-b18953b47fd1/a92a00e1-51c4-465d-8547-ead45bf2527e.rna_seq.augmented_star_gene_counts.tsv	7398638790bd794d3620dfb21ca62bb1	4233094	validated
fe379273-286e-4e32-9d66-bdbea6340e66	fe379273-286e-4e32-9d66-bdbea6340e66/b2ea247e-4d51-4d77-a1ef-281bf4dfe249.rna_seq.augmented_star_gene_counts.tsv	dde1ea80432c701f31f1a39f287d3f3f	4249040	validated
fe6f0138-1707-4c1c-980f-4711f7c04dec	fe6f0138-1707-4c1c-980f-4711f7c04dec/f5760366-59eb-417d-a935-3f78e999dd42.rna_seq.augmented_star_gene_counts.tsv	474184d106fdb019afe748b22c308cef	4232444	validated
ffbf537e-4ff7-42dc-aa8a-386caed2d422	ffbf537e-4ff7-42dc-aa8a-386caed2d422/bc467b80-495a-43d8-837a-4385aa178307.rna_seq.augmented_star_gene_counts.tsv	47db75e3d1a3f3fb0bbedc6bf29c5d6e	4226725	validated
ffcf6ae1-5491-43cb-9b66-54addaa56362	ffcf6ae1-5491-43cb-9b66-54addaa56362/d93b1580-c20d-4611-ac99-c0cb33f37a45.rna_seq.augmented_star_gene_counts.tsv	f4ef91d19771100be93568644265d897	4204315	validated
